YEAR,MO,DY,HR,RH2M,SZA,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,T2M,PRECTOTCORR,Effeciency,Power Output
2023,2,14,16,89.62,77.79,9.18,163.8,9.3,8.79,0.23,0.38
2023,2,14,17,90.25,87.46,9.32,20.33,8.32,6.44,0.4,0.08
2023,2,14,18,90.04,90,0,0,6.74,1.43,0,0
2023,2,14,19,90.69,90,0,0,4.98,0.15,0,0
2023,2,14,20,91.87,90,0,0,3.94,0.05,0,0
2023,2,14,21,98.93,90,0,0,3.24,0.02,0,0
2023,2,14,22,99.64,90,0,0,3.29,0.1,0,0
2023,2,14,23,98.73,90,0,0,2.72,0.19,0,0
2023,2,15,0,96.79,90,0,0,1.89,0.21,0,0
2023,2,15,1,94.47,90,0,0,1,0.3,0,0
2023,2,15,2,90.25,90,0,0,0.85,0.32,0,0
2023,2,15,3,85.25,90,0,0,0.85,0.29,0,0
2023,2,15,4,80.15,90,0,0,-0.45,0.15,0,0
2023,2,15,5,78.99,90,0,0,-1.94,0.06,0,0
2023,2,15,6,78.44,90,0,0,-2.34,0.03,0,0
2023,2,15,7,75.17,86.88,18.7,32.85,-2.24,0.03,0.65,0.21
2023,2,15,8,67.5,77.02,77.12,202.05,-1.38,0.02,1.81,3.66
2023,2,15,9,63.12,67.99,153.52,376.4,-0.45,0.01,3.23,12.15
2023,2,15,10,62.3,60.69,255.62,514.55,0.09,0.01,5.13,26.39
2023,2,15,11,61.57,55.86,351.7,601.3,0.6,0.01,6.91,41.57
2023,2,15,12,59.99,54.22,440.02,617.08,1.4,0,8.76,54.07
2023,2,15,13,58.5,56.05,390.8,586.5,2.23,0,7.8,45.78
2023,2,15,14,58.26,61.03,305.58,495.9,2.55,0.01,6.25,31.01
2023,2,15,15,59.25,68.44,204.65,354.3,2.27,0.01,4.45,15.76
2023,2,15,16,62.88,77.54,106.82,179.25,1.24,0,2.7,4.83
2023,2,15,17,72.39,87.3,16.23,23,-0.61,0,0.7,0.16
2023,2,15,18,76.62,90,0,0,-1.79,0.01,0,0
2023,2,15,19,78.79,90,0,0,-2.84,0.05,0,0
2023,2,15,20,79.9,90,0,0,-3.92,0.1,0,0
2023,2,15,21,78.42,90,0,0,-4.51,0.24,0,0
2023,2,15,22,78.29,90,0,0,-4.83,0.48,0,0
2023,2,15,23,79.03,90,0,0,-5.07,3.65,0,0
2023,2,16,0,80.87,90,0,0,-5.29,3.18,0,0
2023,2,16,1,81.74,90,0,0,-5.01,14.8,0,0
2023,2,16,2,83.88,90,0,0,-4.91,19.54,0,0
2023,2,16,3,84.32,90,0,0,-4.9,5.8,0,0
2023,2,16,4,83.68,90,0,0,-4.59,5.61,0,0
2023,2,16,5,83.9,90,0,0,-4.47,6.28,0,0
2023,2,16,6,84.28,90,0,0,-4.37,14.2,0,0
2023,2,16,7,83.02,86.69,22.6,30.95,-4.13,20.97,0.89,0.27
2023,2,16,8,80.05,76.75,18.23,193.5,-3.58,26.35,0.45,0.88
2023,2,16,9,77.17,67.69,42.62,370.38,-2.99,20.03,0.92,3.4
2023,2,16,10,73.94,60.37,68.2,512.4,-2.28,14.63,1.39,7.1
2023,2,16,11,71.46,55.52,101.15,605.4,-1.72,10.88,1.99,12.05
2023,2,16,12,69.97,53.88,125.68,639.65,-1.42,7.64,2.44,15.6
2023,2,16,13,68.87,55.72,105.68,609.88,-1.43,5.52,2.06,12.55
2023,2,16,14,68.08,60.72,84.38,520.2,-1.8,3.96,1.68,8.72
2023,2,16,15,66.13,68.17,291.3,379.83,-2.37,1.84,6.06,23
2023,2,16,16,63.76,77.3,144,199.8,-3.05,0.5,3.38,6.76
2023,2,16,17,65.26,87.13,20.3,30,-4.21,0.04,0.73,0.22
2023,2,16,18,69.39,90,0,0,-5.88,0,0,0
2023,2,16,19,73.8,90,0,0,-7.39,0,0,0
2023,2,16,20,78.72,90,0,0,-8.35,0,0,0
2023,2,16,21,82.81,90,0,0,-9,0,0,0
2023,2,16,22,86.65,90,0,0,-9.51,0,0,0
2023,2,16,23,88.24,90,0,0,-9.94,0,0,0
2023,2,17,0,88.02,90,0,0,-10.38,0,0,0
2023,2,17,1,85.74,90,0,0,-10.83,0,0,0
2023,2,17,2,83.2,90,0,0,-11.2,0,0,0
2023,2,17,3,81.7,90,0,0,-11.46,0,0,0
2023,2,17,4,80.55,90,0,0,-11.49,0,0,0
2023,2,17,5,80.53,90,0,0,-11.39,0,0,0
2023,2,17,6,80.79,90,0,0,-11.33,0.09,0,0
2023,2,17,7,79.97,86.48,38.33,43.42,-10.93,0.09,1.18,0.51
2023,2,17,8,76.69,76.48,217.75,228.48,-9.05,0.01,4.81,11
2023,2,17,9,74.58,67.4,411.67,412.58,-7.02,0,8.23,33.97
2023,2,17,10,73.69,60.04,554.9,561.15,-5.18,0,10.53,59.09
2023,2,17,11,70.05,55.18,643.33,644.12,-2.97,0,12.09,77.88
2023,2,17,12,66.89,53.53,665.08,669.22,-1.08,0,12.46,83.4
2023,2,17,13,63.32,55.39,624.15,631.88,0.42,0,11.8,74.57
2023,2,17,14,62.08,60.42,537.53,538,1.17,0,10.35,55.71
2023,2,17,15,62.46,67.89,386.6,386.92,1.29,0,7.89,30.52
2023,2,17,16,67.18,77.05,202.45,203.02,0.43,0,4.68,9.5
2023,2,17,17,78.84,86.96,30.75,31,-2.25,0,1.1,0.34
2023,2,17,18,78.65,90,0,0,-2.81,0,0,0
2023,2,17,19,77.82,90,0,0,-2.79,0,0,0
2023,2,17,20,78.51,90,0,0,-2.95,0,0,0
2023,2,17,21,78.83,90,0,0,-2.95,0,0,0
2023,2,17,22,78.68,90,0,0,-2.83,0,0,0
2023,2,17,23,79.59,90,0,0,-2.92,0,0,0
2023,2,18,0,80.88,90,0,0,-3.21,0,0,0
2023,2,18,1,82.75,90,0,0,-3.58,0.38,0,0
2023,2,18,2,84.45,90,0,0,-3.92,0.38,0,0
2023,2,18,3,86.31,90,0,0,-4.43,0.38,0,0
2023,2,18,4,88.87,90,0,0,-5.08,0,0,0
2023,2,18,5,90.64,90,0,0,-5.52,0,0,0
2023,2,18,6,92.43,90,0,0,-5.91,0,0,0
2023,2,18,7,89.83,86.27,26.52,44.25,-5.16,0,0.82,0.36
2023,2,18,8,82.08,76.2,133.93,227.98,-2.53,0,2.93,6.67
2023,2,18,9,75.95,67.1,326.2,408.73,-0.07,0,6.46,26.4
2023,2,18,10,67.63,59.72,507.08,556.22,2.35,0,9.54,53.08
2023,2,18,11,62.17,54.83,325.9,638.78,3.93,0,6.09,38.92
2023,2,18,12,58.74,53.18,306.58,663.5,5.08,0,5.73,38.03
2023,2,18,13,56.61,55.05,342.1,632.38,6.03,0,6.4,40.48
2023,2,18,14,57.94,60.11,261.38,538.83,6.39,0,4.98,26.83
2023,2,18,15,64.2,67.61,176.95,393.42,5.88,0,3.51,13.82
2023,2,18,16,72.13,76.8,82.65,210.27,4.38,0,1.84,3.86
2023,2,18,17,75.49,86.78,13,33.35,3.31,0,0.45,0.15
2023,2,18,18,76.44,90,0,0,2.9,0,0,0
2023,2,18,19,78.14,90,0,0,2.24,0,0,0
2023,2,18,20,79.45,90,0,0,1.73,0,0,0
2023,2,18,21,80.96,90,0,0,1.5,0,0,0
2023,2,18,22,82.31,90,0,0,1.38,0,0,0
2023,2,18,23,84.11,90,0,0,1.11,0,0,0
2023,2,19,0,85.51,90,0,0,0.72,0,0,0
2023,2,19,1,83.13,90,0,0,0.87,0,0,0
2023,2,19,2,88.07,90,0,0,0.03,0,0,0
2023,2,19,3,93.52,90,0,0,-0.88,0,0,0
2023,2,19,4,97.05,90,0,0,-1.54,0.07,0,0
2023,2,19,5,100,90,0,0,-2.18,0.38,0,0
2023,2,19,6,100,90,0,0,-2.55,0.02,0,0
2023,2,19,7,96.12,86.05,38.22,41.28,-1.89,0,1.31,0.54
2023,2,19,8,86.41,75.92,198.52,214.05,0.02,0,4.64,9.93
2023,2,19,9,75.15,66.79,386.6,390.52,2.45,0,8.03,31.36
2023,2,19,10,64.42,59.39,524.25,531.38,4.68,0,10.35,55.02
2023,2,19,11,56.64,54.48,618.58,621.55,6.37,0,11.93,74.12
2023,2,19,12,51.15,52.82,636.03,643.83,7.64,0,12.31,79.27
2023,2,19,13,49.07,54.71,599.9,600.53,8.33,0,11.89,71.41
2023,2,19,14,50.46,59.8,499.92,504.1,8.3,0,10.26,51.74
2023,2,19,15,54.63,67.34,352.15,357.67,7.51,0,7.8,27.89
2023,2,19,16,71.77,76.55,169.57,180.62,4.68,0,4.47,8.07
2023,2,19,17,83.54,86.6,26.83,27.62,1.27,0,1.18,0.33
2023,2,19,18,85.93,90,0,0,0.34,0,0,0
2023,2,19,19,87.64,90,0,0,-0.22,0,0,0
2023,2,19,20,90.73,90,0,0,-1.38,0,0,0
2023,2,19,21,92.9,90,0,0,-2.25,0,0,0
2023,2,19,22,93.05,90,0,0,-2.8,0,0,0
2023,2,19,23,94.15,90,0,0,-3.28,0,0,0
2023,2,20,0,94.01,90,0,0,-3.44,0,0,0
2023,2,20,1,92.17,90,0,0,-2.83,0,0,0
2023,2,20,2,94.48,90,0,0,-3.13,0,0,0
2023,2,20,3,97.76,90,0,0,-3.75,0,0,0
2023,2,20,4,100,90,0,0,-3.94,0,0,0
2023,2,20,5,100,90,0,0,-3.81,0,0,0
2023,2,20,6,100,90,0,0,-3.95,0,0,0
2023,2,20,7,96.55,85.82,42.1,44.58,-3,0,1.42,0.63
2023,2,20,8,88.08,75.64,211.55,223.3,-0.97,0,4.84,10.81
2023,2,20,9,80.14,66.49,392.5,399.3,1.35,0,8.07,32.21
2023,2,20,10,72.76,59.05,532.42,539.53,3.79,0,10.41,56.16
2023,2,20,11,59.15,54.13,620.72,628.03,6.79,0,11.89,74.67
2023,2,20,12,51.6,52.46,625.55,642,8.74,0,12.18,78.18
2023,2,20,13,49.12,54.37,607.95,610.42,9.54,0,11.89,72.56
2023,2,20,14,49.3,59.49,511.5,513.42,9.56,0,10.36,53.19
2023,2,20,15,52.35,67.06,365.98,367.25,8.94,0,7.95,29.21
2023,2,20,16,68.45,76.3,197.15,197.77,6.05,0,4.82,9.52
2023,2,20,17,81.63,86.42,29.35,33.58,2.48,0,1.12,0.37
2023,2,20,18,84.52,90,0,0,1.86,0,0,0
2023,2,20,19,85.65,90,0,0,1.94,0,0,0
2023,2,20,20,86.91,90,0,0,2.1,0,0,0
2023,2,20,21,89.97,90,0,0,2.01,0,0,0
2023,2,20,22,93.02,90,0,0,0.88,0,0,0
2023,2,20,23,90.51,90,0,0,-0.52,0,0,0
2023,2,21,0,83.42,90,0,0,-2.04,0,0,0
2023,2,21,1,79.31,90,0,0,-3.76,0,0,0
2023,2,21,2,75.05,90,0,0,-4.84,0,0,0
2023,2,21,3,72.43,90,0,0,-5.49,0,0,0
2023,2,21,4,74.12,90,0,0,-6.29,0,0,0
2023,2,21,5,74.75,90,0,0,-6.8,0,0,0
2023,2,21,6,73.56,90,0,0,-7.12,0,0,0
2023,2,21,7,67.26,85.57,42.9,55.53,-6.77,0,1.29,0.72
2023,2,21,8,58.33,75.35,96.65,242.8,-5.28,0,2.18,5.3
2023,2,21,9,52.53,66.17,175.82,419.6,-3.58,0,3.67,15.38
2023,2,21,10,49.46,58.72,339.95,556.92,-1.96,0,6.84,38.08
2023,2,21,11,46.4,53.77,502.55,638.33,-0.42,0,10,63.85
2023,2,21,12,44.31,52.1,512.5,658.1,1.05,0,10.24,67.38
2023,2,21,13,44.03,54.03,504.38,621.83,2.12,0,10.15,63.12
2023,2,21,14,44.65,59.18,393.2,525.88,2.98,0,8.13,42.73
2023,2,21,15,46.46,66.78,288.17,379.9,3.53,0,6.32,23.99
2023,2,21,16,53.35,76.05,165.82,204.05,3.1,0,4.12,8.4
2023,2,21,17,70.57,86.23,30.8,35.72,-0.2,0,1.19,0.42
2023,2,21,18,73.82,90,0,0,-1.24,0,0,0
2023,2,21,19,72.9,90,0,0,-1.37,0,0,0
2023,2,21,20,74.52,90,0,0,-1.78,0,0,0
2023,2,21,21,78.16,90,0,0,-2.31,0,0,0
2023,2,21,22,81.3,90,0,0,-2.65,0,0,0
2023,2,21,23,83.89,90,0,0,-2.94,0,0,0
2023,2,22,0,84.91,90,0,0,-3.05,0,0,0
2023,2,22,1,86.68,90,0,0,-3.03,0,0,0
2023,2,22,2,88.15,90,0,0,-3.01,0,0,0
2023,2,22,3,86.59,90,0,0,-2.45,0,0,0
2023,2,22,4,84.52,90,0,0,-2.03,0.02,0,0
2023,2,22,5,81.41,90,0,0,-1.58,0.11,0,0
2023,2,22,6,81.41,90,0,0,-1.36,2.71,0,0
2023,2,22,7,81.99,85.32,15.38,38.1,-1.33,2.95,0.68,0.26
2023,2,22,8,81.45,75.06,40.03,186,-0.88,1.94,1.15,2.14
2023,2,22,9,83.77,65.86,69.93,357.98,-0.55,6.95,1.65,5.91
2023,2,22,10,85.62,58.38,50.67,495.75,-0.3,4.52,1.1,5.47
2023,2,22,11,84.85,53.41,42.08,590.6,0.08,3.15,0.87,5.16
2023,2,22,12,86.15,51.74,53.35,627.12,0.2,7.92,1.08,6.79
2023,2,22,13,87.29,53.68,35.3,601.4,0.25,8.29,0.71,4.29
2023,2,22,14,86.5,58.87,51.6,515.95,0.69,7.18,1.06,5.47
2023,2,22,15,87.09,66.51,117.85,378.67,0.69,3.67,2.54,9.62
2023,2,22,16,89.03,75.8,43.6,208.4,0.24,4.58,1.05,2.19
2023,2,22,17,90.76,86.04,37.8,39.47,-0.19,4.19,1.35,0.53
2023,2,22,18,91.55,90,0,0,-0.53,2.59,0,0
2023,2,22,19,91.64,90,0,0,-0.85,1.29,0,0
2023,2,22,20,91.29,90,0,0,-1.12,0.86,0,0
2023,2,22,21,90.33,90,0,0,-1.24,0.67,0,0
2023,2,22,22,92.05,90,0,0,-1.84,0.33,0,0
2023,2,22,23,93.36,90,0,0,-2.43,0.13,0,0
2023,2,23,0,92.66,90,0,0,-2.69,0.09,0,0
2023,2,23,1,89.44,90,0,0,-2.54,0.13,0,0
2023,2,23,2,86.73,90,0,0,-2.68,0.07,0,0
2023,2,23,3,86.53,90,0,0,-3.36,0.01,0,0
2023,2,23,4,83.06,90,0,0,-3.97,0.02,0,0
2023,2,23,5,76.61,90,0,0,-5.09,0.01,0,0
2023,2,23,6,73.82,90,0,0,-6.44,0.03,0,0
2023,2,23,7,71.22,85.06,30,65.15,-7.32,0.04,0.86,0.56
2023,2,23,8,67.52,74.77,148.6,259.88,-7.16,0.02,3.25,8.45
2023,2,23,9,62.72,65.54,235.98,442.27,-6.37,0.01,4.79,21.19
2023,2,23,10,58.05,58.03,315.52,586.6,-5.45,0.01,6.18,36.26
2023,2,23,11,54.07,53.05,412.27,677.2,-4.52,0,7.95,53.8
2023,2,23,12,51.35,51.38,389.27,704.47,-3.82,0.01,7.49,52.74
2023,2,23,13,50.15,53.34,440.73,672.2,-3.53,0.01,8.5,57.12
2023,2,23,14,49.72,58.56,371.77,578.38,-3.83,0.01,7.29,42.17
2023,2,23,15,50.66,66.23,258.02,431.7,-4.64,0.01,5.25,22.67
2023,2,23,16,52.62,75.56,138.32,246.62,-5.89,0,3.06,7.54
2023,2,23,17,57.53,85.84,33.38,54.05,-7.58,0.01,0.98,0.53
2023,2,23,18,62.55,90,0,0,-9.12,0,0,0
2023,2,23,19,67.17,90,0,0,-10.22,0,0,0
2023,2,23,20,71.54,90,0,0,-11.12,0.01,0,0
2023,2,23,21,75.64,90,0,0,-11.94,0.01,0,0
2023,2,23,22,78.87,90,0,0,-12.72,0.01,0,0
2023,2,23,23,82.03,90,0,0,-13.48,0.01,0,0
2023,2,24,0,83.53,90,0,0,-13.9,0.01,0,0
2023,2,24,1,84.59,90,0,0,-14.15,0.01,0,0
2023,2,24,2,85.12,90,0,0,-14.45,0.03,0,0
2023,2,24,3,83.56,90,0,0,-14.48,0.05,0,0
2023,2,24,4,80.27,90,0,0,-14.16,0.04,0,0
2023,2,24,5,78.39,90,0,0,-13.9,0.02,0,0
2023,2,24,6,77.57,90,0,0,-13.79,0,0,0
2023,2,24,7,76.81,84.79,47.5,56.83,-13.32,0,1.67,0.95
2023,2,24,8,73.88,74.47,172.68,239.35,-12.42,0,4.25,10.17
2023,2,24,9,70.89,65.22,310.2,417.35,-11.18,0,6.84,28.53
2023,2,24,10,67.25,57.68,382.05,559.78,-9.65,0,7.99,44.71
2023,2,24,11,64.68,52.68,464.4,647.92,-8.15,0,9.48,61.4
2023,2,24,12,62.06,51.01,342.92,674.1,-6.62,0,6.95,46.87
2023,2,24,13,60.12,52.99,240.52,636.3,-5.28,0,4.92,31.34
2023,2,24,14,58.95,58.24,157.6,536.8,-4.29,0,3.33,17.9
2023,2,24,15,59.28,65.95,103.2,389.98,-3.78,0,2.32,9.05
2023,2,24,16,62.51,75.31,37.47,211.25,-3.86,0,0.97,2.04
2023,2,24,17,71.52,85.64,30.12,41.05,-4.6,0,1.19,0.49
2023,2,24,18,84.47,90,0,0,-5.35,0,0,0
2023,2,24,19,84.95,90,0,0,-5.7,0,0,0
2023,2,24,20,86.02,90,0,0,-6.56,0,0,0
2023,2,24,21,86.94,90,0,0,-7.25,0,0,0
2023,2,24,22,87.76,90,0,0,-7.3,0,0,0
2023,2,24,23,87.68,90,0,0,-7.17,0,0,0
2023,2,25,0,92.06,90,0,0,-7.8,0,0,0
2023,2,25,1,100,90,0,0,-9.13,0,0,0
2023,2,25,2,100,90,0,0,-10.3,0,0,0
2023,2,25,3,100,90,0,0,-11.08,0,0,0
2023,2,25,4,100,90,0,0,-11.64,0,0,0
2023,2,25,5,100,90,0,0,-12.13,0,0,0
2023,2,25,6,99.67,90,0,0,-12.51,0.85,0,0
2023,2,25,7,88.42,84.51,64.32,72.1,-11.18,0.32,1.84,1.32
2023,2,25,8,72.9,74.17,262.85,266.52,-8.33,0,5.82,15.51
2023,2,25,9,61.12,64.89,445.02,447.08,-5.42,0,9.14,40.85
2023,2,25,10,56.02,57.33,585.7,587.6,-2.85,0,11.57,68
2023,2,25,11,52.02,52.31,672.35,672.97,-0.14,0,13.04,87.73
2023,2,25,12,49.83,50.64,682.3,685.38,2.19,0,13.37,91.61
2023,2,25,13,48.64,52.64,640.12,647.6,3.88,0,12.62,81.71
2023,2,25,14,48.15,57.93,548.2,549.88,4.9,0,11.09,60.98
2023,2,25,15,49.61,65.67,394.42,400.8,5.15,0,8.47,33.95
2023,2,25,16,60.38,75.06,215.23,218.7,3.94,0,5.27,11.53
2023,2,25,17,75.2,85.43,43.33,44.15,0.45,0,1.62,0.72
2023,2,25,18,77.97,90,0,0,-0.66,0,0,0
2023,2,25,19,78.21,90,0,0,-0.53,0,0,0
2023,2,25,20,78.63,90,0,0,-0.52,0,0,0
2023,2,25,21,79.61,90,0,0,-0.55,0,0,0
2023,2,25,22,80.68,90,0,0,-0.63,0,0,0
2023,2,25,23,84.5,90,0,0,-1.35,0,0,0
2023,2,26,0,86.75,90,0,0,-2,0,0,0
2023,2,26,1,88.54,90,0,0,-2.63,0.03,0,0
2023,2,26,2,89.6,90,0,0,-3.17,0.03,0,0
2023,2,26,3,90.44,90,0,0,-3.6,0.03,0,0
2023,2,26,4,92.61,90,0,0,-4.11,0.03,0,0
2023,2,26,5,94.01,90,0,0,-4.52,0.17,0,0
2023,2,26,6,93.97,90,0,0,-4.56,0.04,0,0
2023,2,26,7,88.44,84.22,64.62,65.5,-3.02,0.03,2.07,1.35
2023,2,26,8,75.77,73.86,245.8,248.02,-0.6,0.01,5.74,14.25
2023,2,26,9,70.67,64.57,393.4,421.65,1.81,0,8.31,35.04
2023,2,26,10,60.27,56.98,539.55,558.55,5.26,0,10.87,60.71
2023,2,26,11,52.22,51.94,635.25,643.72,8.03,0,12.51,80.53
2023,2,26,12,47.51,50.27,651.2,668.55,9.97,0,12.75,85.25
2023,2,26,13,45.49,52.29,628.03,628.2,11.11,0,12.48,78.43
2023,2,26,14,46.07,57.61,518.92,523.67,11.4,0,10.82,56.64
2023,2,26,15,50.06,65.4,365.98,372.8,10.76,0,8.32,31.01
2023,2,26,16,61.8,74.81,192.65,199.88,8.37,0.01,5.13,10.26
2023,2,26,17,77.76,85.22,33.25,40.88,4.95,0.04,1.38,0.56
2023,2,26,18,83.31,90,0,0,4.19,0.2,0,0
2023,2,26,19,87,90,0,0,4.19,0.47,0,0
2023,2,26,20,92.43,90,0,0,3.91,0.69,0,0
2023,2,26,21,97.61,90,0,0,3.85,7.24,0,0
2023,2,26,22,100,90,0,0,3.86,46.66,0,0
2023,2,26,23,100,90,0,0,3.62,15.62,0,0
2023,2,27,0,100,90,0,0,4.19,9.54,0,0
2023,2,27,1,100,90,0,0,4.82,93.52,0,0
2023,2,27,2,99.39,90,0,0,5.75,245.63,0,0
2023,2,27,3,99.57,90,0,0,7.38,173.03,0,0
2023,2,27,4,100,90,0,0,8.73,40.02,0,0
2023,2,27,5,100,90,0,0,9.19,11.74,0,0
2023,2,27,6,100,90,0,0,7.62,3.76,0,0
2023,2,27,7,100,83.91,34.17,65.15,6.55,4.17,1.09,0.71
2023,2,27,8,93.39,73.56,78.9,243.95,5.54,2.78,1.82,4.44
2023,2,27,9,84.03,64.24,138.82,417.95,5.55,0.39,2.9,12.13
2023,2,27,10,78.18,56.63,224.8,556.8,6.46,0,4.47,24.91
2023,2,27,11,71.52,51.57,207.6,646.25,8.63,0,4.01,25.92
2023,2,27,12,67.94,49.89,212.55,673.53,10.67,0.01,4.06,27.36
2023,2,27,13,68.62,51.94,172.95,633.97,11.06,0.02,3.35,21.25
2023,2,27,14,73.85,57.3,99.32,536.83,9.68,0.02,1.99,10.7
2023,2,27,15,78.05,65.12,58.8,392.52,7.94,0.02,1.26,4.95
2023,2,27,16,79.3,74.57,26.12,217.88,6.76,0.03,0.64,1.4
2023,2,27,17,82.64,85,44.12,44.47,5.49,0.05,1.74,0.77
2023,2,27,18,85.86,90,0,0,4.33,0.04,0,0
2023,2,27,19,92.89,90,0,0,2.48,0.01,0,0
2023,2,27,20,99.11,90,0,0,0.84,0,0,0
2023,2,27,21,100,90,0,0,-0.25,0,0,0
2023,2,27,22,100,90,0,0,-1.1,0.01,0,0
2023,2,27,23,100,90,0,0,-1.88,0.01,0,0
2023,2,28,0,100,90,0,0,-2.26,0.03,0,0
2023,2,28,1,100,90,0,0,-2.52,0.05,0,0
2023,2,28,2,100,90,0,0,-2.59,0.06,0,0
2023,2,28,3,99.9,90,0,0,-2.61,0.06,0,0
2023,2,28,4,99.29,90,0,0,-2.88,0.03,0,0
2023,2,28,5,98.38,90,0,0,-3.04,0.02,0,0
2023,2,28,6,96.85,90,0,0,-2.89,0,0,0
2023,2,28,7,92.88,83.6,76.53,86.32,-2.11,0,2.04,1.76
2023,2,28,8,86.04,73.25,225.55,281.02,-0.46,0,4.77,13.39
2023,2,28,9,79.2,63.9,387.45,459.77,1.53,0,7.63,35.07
2023,2,28,10,68.49,56.27,405.73,601.1,3.77,0,7.72,46.43
2023,2,28,11,60.76,51.19,362.25,686.75,5.18,0,6.83,46.87
2023,2,28,12,54.95,49.52,302.88,696.75,6.1,0,5.84,40.68
2023,2,28,13,53.61,51.59,227.85,659.1,6.66,0,4.44,29.25
2023,2,28,14,52.49,56.99,233.35,561.05,7.25,0,4.67,26.23
2023,2,28,15,52.85,64.84,154.02,411.83,7.48,0.04,3.28,13.49
2023,2,28,16,60.03,74.32,82.1,230.35,6.58,0.18,1.98,4.56
2023,2,28,17,76.68,84.78,26.1,53,4.17,0.27,0.91,0.48
2023,2,28,18,84.99,90,0,0,2.68,0.19,0,0
2023,2,28,19,87.79,90,0,0,2.19,0.08,0,0
2023,2,28,20,89.69,90,0,0,1.99,0.02,0,0
2023,2,28,21,94.62,90,0,0,1.07,0.01,0,0
2023,2,28,22,100,90,0,0,-0.35,0,0,0
2023,2,28,23,100,90,0,0,-1.15,0,0,0
2023,3,1,0,100,90,0,0,-1.24,0,0,0
2023,3,1,1,100,90,0,0,-1.14,0,0,0
2023,3,1,2,100,90,0,0,-1,0,0,0
2023,3,1,3,100,90,0,0,-0.65,0,0,0
2023,3,1,4,100,90,0,0,-0.29,0.01,0,0
2023,3,1,5,100,90,0,0,-0.61,0,0,0
2023,3,1,6,100,90,0,0,0.1,0.12,0,0
2023,3,1,7,97.03,83.28,81.28,86.45,0.81,0.03,2.23,1.93
2023,3,1,8,90.14,72.93,273.4,280.73,1.88,0,5.8,16.29
2023,3,1,9,70.07,63.57,454.58,463.15,4.84,0,8.94,41.42
2023,3,1,10,47.68,55.91,610.05,610.05,8.56,0,11.55,70.48
2023,3,1,11,35.04,50.81,704.42,704.42,10.89,0,13.06,91.96
2023,3,1,12,32.79,49.14,736.35,736.35,11.84,0,13.49,99.32
2023,3,1,13,33.09,51.24,698.25,700.72,12.16,0,12.84,89.96
2023,3,1,14,34.36,56.67,599.6,604.47,11.79,0,11.22,67.83
2023,3,1,15,37.01,64.57,450.25,456.35,10.58,0,8.75,39.92
2023,3,1,16,42.36,74.07,258.58,270.83,8.19,0,5.44,14.74
2023,3,1,17,55.74,84.56,58.75,72.65,4.33,0,1.6,1.16
2023,3,1,18,67.14,90,0,0,1.63,0,0,0
2023,3,1,19,73.42,90,0,0,0.5,0,0,0
2023,3,1,20,77.77,90,0,0,-0.37,0,0,0
2023,3,1,21,81.03,90,0,0,-1.32,0,0,0
2023,3,1,22,83.09,90,0,0,-2.14,0,0,0
2023,3,1,23,84.77,90,0,0,-2.78,0,0,0
2023,3,2,0,85.89,90,0,0,-3.16,0,0,0
2023,3,2,1,85.5,90,0,0,-3.29,0,0,0
2023,3,2,2,86.09,90,0,0,-3.47,0,0,0
2023,3,2,3,87.17,90,0,0,-3.57,0,0,0
2023,3,2,4,88.35,90,0,0,-3.68,0.01,0,0
2023,3,2,5,88.21,90,0,0,-3.71,0.02,0,0
2023,3,2,6,88.66,90,0,0,-3.82,0.42,0,0
2023,3,2,7,80.15,82.94,40.03,95,-2.86,0.51,1.09,1.03
2023,3,2,8,74.41,72.62,109.75,288.83,-1.78,0.33,2.38,6.88
2023,3,2,9,70.8,63.23,223.9,469.2,-0.67,0.06,4.51,21.15
2023,3,2,10,66.86,55.54,285.95,609.45,0.69,0,5.56,33.87
2023,3,2,11,63.44,50.43,402.35,696.8,2.06,0,7.68,53.52
2023,3,2,12,61.24,48.76,463.73,710.45,3.08,0,8.96,63.69
2023,3,2,13,60.61,50.88,527.12,673.5,3.59,0,10.27,69.17
2023,3,2,14,61.03,56.36,520.65,578.45,3.76,0,10.36,59.92
2023,3,2,15,61.4,64.29,400.3,431.95,3.8,0,8.35,36.05
2023,3,2,16,64.72,73.83,226.43,250.25,3.4,0,5.22,13.07
2023,3,2,17,82.06,84.34,63.2,63.88,0.29,0,2.01,1.29
2023,3,2,18,88.16,90,0,0,-2.01,0,0,0
2023,3,2,19,89.26,90,0,0,-2.16,0,0,0
2023,3,2,20,91.9,90,0,0,-2.48,0,0,0
2023,3,2,21,90.83,90,0,0,-1.92,0,0,0
2023,3,2,22,92.27,90,0,0,-1.5,0,0,0
2023,3,2,23,95.71,90,0,0,-1.47,0,0,0
2023,3,3,0,98.76,90,0,0,-1.51,0,0,0
2023,3,3,1,98.5,90,0,0,-1.25,0,0,0
2023,3,3,2,100,90,0,0,-1.38,0,0,0
2023,3,3,3,100,90,0,0,-1.47,0,0,0
2023,3,3,4,98.89,90,0,0,-1.31,0.01,0,0
2023,3,3,5,96.4,90,0,0,-1.22,0.03,0,0
2023,3,3,6,95.08,90,0,0,-1.24,0,0,0
2023,3,3,7,90.71,82.6,54.3,87.57,-0.66,0,1.64,1.44
2023,3,3,8,86.53,72.3,188.3,271.1,0.05,0,4.34,11.76
